date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:43:26	17405/17405	---M--	200	added ('OK')	image/svg+xml	etag:%22658a7ad3-43fd%22	https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/1x1/py.svg	/storage/emulated/0/HTTrack/Websites/admin1/demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/1x1/py.svg	(from https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flag-icons.css)
19:43:27	356/356	---M--	200	added ('OK')	image/svg+xml	etag:%22658a7ad3-164%22	https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/4x3/qa.svg	/storage/emulated/0/HTTrack/Websites/admin1/demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/4x3/qa.svg	(from https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flag-icons.css)
19:43:28	353/353	---M--	200	added ('OK')	image/svg+xml	etag:%22658a7ad3-161%22	https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/1x1/qa.svg	/storage/emulated/0/HTTrack/Websites/admin1/demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/1x1/qa.svg	(from https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flag-icons.css)
19:43:29	231/231	---M--	200	added ('OK')	image/svg+xml	etag:%22658a7ad3-e7%22	https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/4x3/re.svg	/storage/emulated/0/HTTrack/Websites/admin1/demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/4x3/re.svg	(from https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flag-icons.css)
19:43:30	289/289	---M--	200	added ('OK')	image/svg+xml	etag:%22658a7ad3-121%22	https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/1x1/re.svg	/storage/emulated/0/HTTrack/Websites/admin1/demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/1x1/re.svg	(from https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flag-icons.css)
19:43:31	302/302	---M--	200	added ('OK')	image/svg+xml	etag:%22658a7ad3-12e%22	https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/4x3/ro.svg	/storage/emulated/0/HTTrack/Websites/admin1/demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/4x3/ro.svg	(from https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flag-icons.css)
19:43:32	302/302	---M--	200	added ('OK')	image/svg+xml	etag:%22658a7ad3-12e%22	https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/1x1/ro.svg	/storage/emulated/0/HTTrack/Websites/admin1/demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/1x1/ro.svg	(from https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flag-icons.css)
19:43:35	187268/187268	---M--	200	added ('OK')	image/svg+xml	etag:%22658a7ad3-2db84%22	https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/4x3/rs.svg	/storage/emulated/0/HTTrack/Websites/admin1/demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/4x3/rs.svg	(from https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flag-icons.css)
19:43:36	283/283	---M--	200	added ('OK')	image/svg+xml	etag:%22658a7ad3-11b%22	https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/4x3/ru.svg	/storage/emulated/0/HTTrack/Websites/admin1/demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/4x3/ru.svg	(from https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flag-icons.css)
19:43:37	187129/187129	---M--	200	added ('OK')	image/svg+xml	etag:%22658a7ad3-2daf9%22	https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/1x1/rs.svg	/storage/emulated/0/HTTrack/Websites/admin1/demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/1x1/rs.svg	(from https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flag-icons.css)
